date_complete,annee,pays,zone,localite,activite,type_attaque,sexe,age,tranche_age,geocoded_query,latitude,longitude,geocode_status,geocode_source
1959-11-28,1959,AUSTRALIA,Queensland,"North Burleigh, near Brisbane",Standing in chest-deep water,Unprovoked,M,17.0,10-19,"North Burleigh, near Brisbane, Queensland, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
1959-11-15,1959,SOUTH AFRICA,Western Cape Province,"Swartklip, False Bay",Fishing for tunny,Watercraft,,,,"Swartklip, False Bay, Western Cape Province, SOUTH AFRICA",,,not_requested,Nominatim/OpenStreetMap
1959-11-01,1959,PAPUA NEW GUINEA,New Britain,"Rapindik Beach, Rabaul",Fishing,Provoked,M,,,"Rapindik Beach, Rabaul, New Britain, PAPUA NEW GUINEA",,,not_requested,Nominatim/OpenStreetMap
1959-07-02,1959,USA,Florida,"Delray Beach, Palm Beach County",Free diving,Provoked,M,13.0,10-19,"Delray Beach, Palm Beach County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
1959-05-30,1959,SOUTH AFRICA,Eastern Cape Province,"Bird Island, Algoa Bay",Spearfishing,Provoked,M,23.0,20-29,"Bird Island, Algoa Bay, Eastern Cape Province, SOUTH AFRICA",,,not_requested,Nominatim/OpenStreetMap
1959-01-12,1959,NEW GUINEA,Milne Bay Province,"Uga, Banaira, Milne Bay",Dragging banana seeds through the shallows,Unprovoked,M,,,"Uga, Banaira, Milne Bay, Milne Bay Province, NEW GUINEA",,,not_requested,Nominatim/OpenStreetMap
,1959,INDIA,Orissa,Mouth of Devi River at Machgaon,Inconnue,Unprovoked,,,,"Mouth of Devi River at Machgaon, Orissa, INDIA",,,not_requested,Nominatim/OpenStreetMap
1959-11-29,1959,AUSTRALIA,Victoria,"Fairhaven Beach, Lorne",Body surfing,Unprovoked,M,19.0,10-19,"Fairhaven Beach, Lorne, Victoria, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
1959-12-07,1959,AUSTRALIA,South Australia,Laura Bay,Spearfishing,Invalid,M,,,"Laura Bay, South Australia, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
1959-12-26,1959,PAPUA NEW GUINEA,Rigo subdistrict,Kaparoka,Swimming underneath house on pilings,Unprovoked,,13.0,10-19,"Kaparoka, Rigo subdistrict, PAPUA NEW GUINEA",,,not_requested,Nominatim/OpenStreetMap
1959-08-30,1959,AUSTRALIA,Tasmania,,Swimming,Invalid,M,,,"Tasmania, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
1959-07-25,1959,JAPAN,Okayama Prefecture,Ushimado,Inconnue,Unprovoked,M,22.0,20-29,"Ushimado, Okayama Prefecture, JAPAN",,,not_requested,Nominatim/OpenStreetMap
,1960,SRI LANKA,Eastern  Province,"Manayaweli Cove, Trincomalee",Collecting ornamental fish,Unprovoked,M,,,"Manayaweli Cove, Trincomalee, Eastern  Province, SRI LANKA",,,not_requested,Nominatim/OpenStreetMap
1960-01-16,1960,AUSTRALIA,New South Wales,"Just below Roseville Bridge, opposite Killarney picnic reserve, Middle Harbor, Sydney",Free diving,Unprovoked,M,13.0,10-19,"Just below Roseville Bridge, opposite Killarney picnic reserve, Middle Harbor, Sydney, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
1960-02-29,1960,AUSTRALIA,Tasmania,Ralph Bay,"Wading, fishing for flounder",Unprovoked,M,30.0,30-39,"Ralph Bay, Tasmania, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
1960-06-07,1960,USA,California,"10 miles off Santa Barbara, Santa Barbara County","Testing classified underwater electronic gear for Raytheon Corporation, vessel torn apart by explosion",Invalid,M,37.0,30-39,"10 miles off Santa Barbara, Santa Barbara County, California, USA",,,not_requested,Nominatim/OpenStreetMap
1960-09-24,1960,USA,South Carolina,"Atlantic Beach, Horry County",Fishing inside net,Provoked,M,,,"Atlantic Beach, Horry County, South Carolina, USA",,,not_requested,Nominatim/OpenStreetMap
1960-10-25,1960,USA,California,"Off Point Mugu, Ventura County",Ejected from F3H-2 aircraft,Sea Disaster,M,36.0,30-39,"Off Point Mugu, Ventura County, California, USA",,,not_requested,Nominatim/OpenStreetMap
1960-01-01,1960,PAPUA NEW GUINEA,Madang,,"Spear fishing, removing fish from spear",Unprovoked,M,16.0,10-19,"Madang, PAPUA NEW GUINEA",,,not_requested,Nominatim/OpenStreetMap
1960-10-01,1960,AUSTRALIA,New South Wales,North Head,Fishing,Invalid,M,24.0,20-29,"North Head, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
1960-10-01,1960,SOUTH AFRICA,Western Cape Province,False Bay,Fishing,Watercraft,,,,"False Bay, Western Cape Province, SOUTH AFRICA",-34.2270274,18.6554907,geocoded,Nominatim/OpenStreetMap
1960-05-16,1960,USA,Florida,"Lignum Vitae Channel, Florida Keys, Monroe County",Inconnue,Provoked,,,,"Lignum Vitae Channel, Florida Keys, Monroe County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
1960-05-01,1960,PAPUA NEW GUINEA,Madang,Taludig,Inconnue,Unprovoked,,,,"Taludig, Madang, PAPUA NEW GUINEA",,,not_requested,Nominatim/OpenStreetMap
,1960,CARIBBEAN SEA,,"Between Key West, Florida & Guantanamo Bay, Cuba",Aircraft crashed into sea,Invalid,M,,,"Between Key West, Florida & Guantanamo Bay, Cuba, CARIBBEAN SEA",,,not_requested,Nominatim/OpenStreetMap
1960-08-25,1960,USA,Texas,30 miles east of Corpus Christi,Aircraft crashed into sea,Invalid,M,,,"30 miles east of Corpus Christi, Texas, USA",,,not_requested,Nominatim/OpenStreetMap
1960-10-01,1960,USA,Florida,Haulover Inlet,Diving,Invalid,M,,,"Haulover Inlet, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
1960-08-14,1960,MOZAMBIQUE,Delagoa Bay,Bella Vista,boat with 46 people on board capsized,Invalid,,,,"Bella Vista, Delagoa Bay, MOZAMBIQUE",,,not_requested,Nominatim/OpenStreetMap
1960-07-02,1960,PAPUA NEW GUINEA,Madang,"Bimat, Bogia",Fishing,Unprovoked,M,,,"Bimat, Bogia, Madang, PAPUA NEW GUINEA",,,not_requested,Nominatim/OpenStreetMap
1960-09-18,1960,AUSTRALIA,Western Australia,Frenchman Bay,Inconnue,Watercraft,,,,"Frenchman Bay, Western Australia, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
1960-01-01,1960,SOUTH AFRICA,Western Cape Province,Muizenberg,"Standing, watching seine netters",Provoked,F,,,"Muizenberg, Western Cape Province, SOUTH AFRICA",,,not_requested,Nominatim/OpenStreetMap
,1960,SOUTH AFRICA,Eastern Cape Province,Kei River Mouth,Wading,Unprovoked,F,,,"Kei River Mouth, Eastern Cape Province, SOUTH AFRICA",,,not_requested,Nominatim/OpenStreetMap
1960-01-21,1960,AUSTRALIA,South Australia,Millicent,Inconnue,Watercraft,,,,"Millicent, South Australia, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
1960-04-12,1960,AUSTRALIA,New South Wales,"Horseshoe Bay, near Kempsey",Surfing,Unprovoked,M,17.0,10-19,"Horseshoe Bay, near Kempsey, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
1960-07-03,1960,USA,Virginia,Hog Island,"Fishing, tossing netted shark onboard",Provoked,M,41.0,40-49,"Hog Island, Virginia, USA",,,not_requested,Nominatim/OpenStreetMap
1960-11-06,1960,AUSTRALIA,Western Australia,Hamelin Bay,"Spearfishing, speared fish retreated to cave where shark grabbed his arm",Unprovoked,M,24.0,20-29,"Hamelin Bay, Western Australia, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
1960-01-30,1960,PAPUA NEW GUINEA,Madang (WO),"Off Taludig Village, at mouth of the Murnass River",Inconnue,Unprovoked,M,,,"Off Taludig Village, at mouth of the Murnass River, Madang (WO), PAPUA NEW GUINEA",,,not_requested,Nominatim/OpenStreetMap
1960-03-31,1960,USA,Florida,"Off Boca Raton Hotel & Club, Boca Raton, Palm Beach County",Treading water,Unprovoked,M,42.0,40-49,"Off Boca Raton Hotel & Club, Boca Raton, Palm Beach County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
1960-11-01,1960,NEW GUINEA,Western District,Toro Passage,Inconnue,Provoked,M,,,"Toro Passage, Western District, NEW GUINEA",,,not_requested,Nominatim/OpenStreetMap
1960-12-20,1960,AUSTRALIA,Queensland,"College’s Crossing, 54 miles above mouth of the Brisbane River","Fishing, when line became snagged on rock & he dived into water to free it",Unprovoked,M,33.0,30-39,"College’s Crossing, 54 miles above mouth of the Brisbane River, Queensland, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
,1960,FIJI,Northwest of Viti Levu,"Covull Reef, near Lautoka",Spearfishing,Unprovoked,M,,,"Covull Reef, near Lautoka, Northwest of Viti Levu, FIJI",,,not_requested,Nominatim/OpenStreetMap
1960-01-01,1960,GRENADA,St. Georges,Black Point Bay,Spearfishing,Unprovoked,M,9.0,0-9,"Black Point Bay, St. Georges, GRENADA",,,not_requested,Nominatim/OpenStreetMap
1960-05-29,1960,PANAMA,San Blas Islands,Off Diable Island,"Spearfishing, free diving, possibly ascended into path of cruising shark",Unprovoked,M,27.0,20-29,"Off Diable Island, San Blas Islands, PANAMA",,,not_requested,Nominatim/OpenStreetMap
1960-09-01,1960,MARSHALL ISLANDS,Eniwetok Atoll,Parry Island,Free diving / Spearfishing,Invalid,M,,,"Parry Island, Eniwetok Atoll, MARSHALL ISLANDS",,,not_requested,Nominatim/OpenStreetMap
1960-08-24,1960,USA,Connecticut,"Off Eames Monument, Bridgeport, Fairfield County",Free diving,Unprovoked,M,38.0,30-39,"Off Eames Monument, Bridgeport, Fairfield County, Connecticut, USA",,,not_requested,Nominatim/OpenStreetMap
1960-08-04,1960,ENGLAND,In the English Channel,Off the south Devon coast,Helping angler land a shark,Provoked,M,25.0,20-29,"Off the south Devon coast, In the English Channel, ENGLAND",,,not_requested,Nominatim/OpenStreetMap
1960-06-05,1960,PHILIPPINES,Corregidor Island,,"Diving for shells, saw shark circling wife near the surface, intercepted shark & it pulled him beneath the water",Unprovoked,M,58.0,50-59,"Corregidor Island, PHILIPPINES",,,not_requested,Nominatim/OpenStreetMap
1960-06-24,1960,USA,Florida,"2 miles east of Dania Beach, Broward County",Scuba diving,Unprovoked,M,39.0,30-39,"2 miles east of Dania Beach, Broward County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
1960-10-01,1960,JOHNSTON ISLAND,,,"Free diving / photography, kneeling on sand",Invalid,M,37.0,30-39,JOHNSTON ISLAND,,,not_requested,Nominatim/OpenStreetMap
1960-09-02,1960,MARSHALL ISLANDS,Eniwetok Atoll,Lagoon along Sand Island,Free diving / Spearfishing,Invalid,M,,,"Lagoon along Sand Island, Eniwetok Atoll, MARSHALL ISLANDS",,,not_requested,Nominatim/OpenStreetMap
,1960,SRI LANKA,Eastern  Province,Pigeon Island,Spearfishing,Unprovoked,M,,,"Pigeon Island, Eastern  Province, SRI LANKA",,,not_requested,Nominatim/OpenStreetMap
1960-09-22,1960,PACIFIC OCEAN,180 miles southeast of Okinawa,,R5D aircraft went down with 29 on board,Sea Disaster,M,,,"180 miles southeast of Okinawa, PACIFIC OCEAN",,,not_requested,Nominatim/OpenStreetMap
1960-03-28,1960,GUAM,,,"Spearfishing, carrying fish on belt",Unprovoked,M,44.0,40-49,GUAM,,,not_requested,Nominatim/OpenStreetMap
1960-04-24,1960,USA,California,"Tomales Point, Marin County",Free diving for abalone diving but at surface),Unprovoked,M,48.0,40-49,"Tomales Point, Marin County, California, USA",,,not_requested,Nominatim/OpenStreetMap
1960-06-29,1960,USA,South Carolina,"Little River Beach, Horry County",Surf fishing,Provoked,M,,,"Little River Beach, Horry County, South Carolina, USA",,,not_requested,Nominatim/OpenStreetMap
1960-07-05,1960,USA,Mississippi,Mississippi City,Pulling raft out to ride to shore,Unprovoked,M,17.0,10-19,"Mississippi City, Mississippi, USA",,,not_requested,Nominatim/OpenStreetMap
1960-05-19,1960,USA,California,"Aptos, Santa Cruz County",Swimming,Unprovoked,F,16.0,10-19,"Aptos, Santa Cruz County, California, USA",,,not_requested,Nominatim/OpenStreetMap
1960-06-04,1960,USA,Georgia,"North picnic area, Jekyll Island, Glynn County",Swimming,Unprovoked,M,24.0,20-29,"North picnic area, Jekyll Island, Glynn County, Georgia, USA",,,not_requested,Nominatim/OpenStreetMap
1960-08-21,1960,USA,New Jersey,"Sea Girt, Monmouth County",Standing in knee-deep water,Unprovoked,M,24.0,20-29,"Sea Girt, Monmouth County, New Jersey, USA",,,not_requested,Nominatim/OpenStreetMap
1960-12-01,1960,AUSTRALIA,Queensland,"Colledge's Crossing, Brisbane River",Fishing,Unprovoked,M,,,"Colledge's Crossing, Brisbane River, Queensland, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
1960-01-13,1960,AUSTRALIA,Western Australia,Geraldton,"Fishing, lifting shark out of craypot",Provoked,M,,,"Geraldton, Western Australia, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
1960-01-01,1960,PAPUA NEW GUINEA,West New Britain Province,"West Nakanai,  Talasea",Fishing,Unprovoked,M,20.0,20-29,"West Nakanai,  Talasea, West New Britain Province, PAPUA NEW GUINEA",,,not_requested,Nominatim/OpenStreetMap
1960-10-01,1960,RED SEA / INDIAN OCEAN,Enroute from Suez to Aden (Yemen),,Cargo ship El Gamil entroute Suez to Yemen (Aden) when her cargo shifted and she sank. 19 Egyption sailors jumped into the water and swam for several hours before being bitten by sharks,Sea Disaster,M,,,"Enroute from Suez to Aden (Yemen), RED SEA / INDIAN OCEAN",,,not_requested,Nominatim/OpenStreetMap
1960-04-01,1960,AUSTRALIA,South Australia,Hog Bay,Shark fishing,Provoked,,,,"Hog Bay, South Australia, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
1960-02-27,1960,USA,Hawaii,"Between Keawakapu & Makena, Maui",Spearfishing,Invalid,M,36.0,30-39,"Between Keawakapu & Makena, Maui, Hawaii, USA",,,not_requested,Nominatim/OpenStreetMap
1960-11-27,1960,AUSTRALIA,Queensland,"Black’s Beach, 9 miles north of Mackay",Swimming,Unprovoked,M,41.0,40-49,"Black’s Beach, 9 miles north of Mackay, Queensland, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
1960-12-24,1960,SOUTH AFRICA,KwaZulu-Natal,Margate,Swimming,Unprovoked,M,25.0,20-29,"Margate, KwaZulu-Natal, SOUTH AFRICA",,,not_requested,Nominatim/OpenStreetMap
1960-04-30,1960,SOUTH AFRICA,KwaZulu-Natal,Amanzimtoti,Treading water,Unprovoked,M,16.0,10-19,"Amanzimtoti, KwaZulu-Natal, SOUTH AFRICA",-30.0497222,30.8886111,geocoded,Nominatim/OpenStreetMap
1960-08-10,1960,USA,Florida,Key Largo Sound,Holding shark on leader & dangling it above the water,Provoked,M,15.0,10-19,"Key Largo Sound, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
1960-08-22,1960,PAPUA NEW GUINEA,Milne Bay Province,,Free-diving,Unprovoked,M,,,"Milne Bay Province, PAPUA NEW GUINEA",,,not_requested,Nominatim/OpenStreetMap
1960-12-27,1960,AUSTRALIA,New South Wales,"Bondi Beach, Sydney",Inconnue,Unprovoked,F,27.0,20-29,"Bondi Beach, Sydney, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
1960-04-10,1960,AUSTRALIA,Western Australia,Off Rottnest Island,"Spearfishing, shot a sandtiger shark. Cord to spear tangled round his legs & a wave washed him onto a reef.",Provoked,M,,,"Off Rottnest Island, Western Australia, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
1960-04-01,1960,SOUTH AFRICA,Western Cape Province,Saldanha Bay,Fishing,Watercraft,,,,"Saldanha Bay, Western Cape Province, SOUTH AFRICA",,,not_requested,Nominatim/OpenStreetMap
1960-02-27,1960,NEW ZEALAND,North Island,"Mangawhai, near Wellsford",Spearfishing,Unprovoked,M,22.0,20-29,"Mangawhai, near Wellsford, North Island, NEW ZEALAND",,,not_requested,Nominatim/OpenStreetMap
1960-02-10,1960,AUSTRALIA,New South Wales,Near Bondi Beach,Shark fishing,Provoked,,,,"Near Bondi Beach, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
1960-01-07,1960,AUSTRALIA,Tasmania,Eaglehawk Neck,Setting crayfish pots,Watercraft,,,,"Eaglehawk Neck, Tasmania, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
1960-08-01,1960,USA,South Carolina,Parris Island,Swimming from camp,Unprovoked,M,,,"Parris Island, South Carolina, USA",,,not_requested,Nominatim/OpenStreetMap
1960-10-24,1960,SOUTH AFRICA,Western Cape Province,"Jacobs Bay Reef, Saldanha Bay",Fishing for rock lobsters,Watercraft,,,,"Jacobs Bay Reef, Saldanha Bay, Western Cape Province, SOUTH AFRICA",,,not_requested,Nominatim/OpenStreetMap
1960-07-27,1960,PAPUA NEW GUINEA,Milne Bay Province,"Taupota, Samarai",Spearfishing,Unprovoked,M,25.0,20-29,"Taupota, Samarai, Milne Bay Province, PAPUA NEW GUINEA",,,not_requested,Nominatim/OpenStreetMap
1960-11-11,1960,AUSTRALIA,Queensland,"Scott’s Point, Redcliffe Peninsula",Chasing shark out of bathing area while riding on a surf-ski,Provoked,M,17.0,10-19,"Scott’s Point, Redcliffe Peninsula, Queensland, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
1960-11-22,1960,USA,Florida,"Hutchinson Island Beach, Martin County","Fell overboard, prop slashed arm",Invalid,F,51.0,50-59,"Hutchinson Island Beach, Martin County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
1960-12-27,1960,USA,Hawaii,"Maile Point, O'ahu",Swept out to sea while net fishing,Unprovoked,M,,,"Maile Point, O'ahu, Hawaii, USA",,,not_requested,Nominatim/OpenStreetMap
1960-01-01,1960,NICARAGUA,Pacific coast,San Jan del Sur,Bathing,Unprovoked,M,,,"San Jan del Sur, Pacific coast, NICARAGUA",,,not_requested,Nominatim/OpenStreetMap
1960-08-22,1960,USA,New Jersey,"Seaside Park, Ocean County",Inconnue,Unprovoked,M,14.0,10-19,"Seaside Park, Ocean County, New Jersey, USA",,,not_requested,Nominatim/OpenStreetMap
1960-10-01,1960,PAPUA NEW GUINEA,New Britain,"East Nakanai, Talasea",Collecting shells,Unprovoked,M,26.0,20-29,"East Nakanai, Talasea, New Britain, PAPUA NEW GUINEA",,,not_requested,Nominatim/OpenStreetMap
1960-11-01,1960,SOUTH AFRICA,Western Cape Province,"5 km from Gordon’s Bay, False Bay",Hand lining for shad,Watercraft,,,,"5 km from Gordon’s Bay, False Bay, Western Cape Province, SOUTH AFRICA",,,not_requested,Nominatim/OpenStreetMap
1960-08-30,1960,USA,New Jersey,"Ocean City, Cape May County",Swimming 3 miles offshore,Unprovoked,M,25.0,20-29,"Ocean City, Cape May County, New Jersey, USA",,,not_requested,Nominatim/OpenStreetMap
1960-08-29,1960,SENEGAL,Cap-Vert Peninsula,off Dakar,Air disaster: crash of Air France Super Constellation,Sea Disaster,,,,"off Dakar, Cap-Vert Peninsula, SENEGAL",,,not_requested,Nominatim/OpenStreetMap
1960-04-22,1960,AUSTRALIA,Western Australia,Rottnest Island,"Fishing, hauling in a set line",Provoked,M,,,"Rottnest Island, Western Australia, AUSTRALIA",-32.0070095,115.5205271,geocoded,Nominatim/OpenStreetMap
1960-04-03,1960,AUSTRALIA,Victoria,"Canadian Bay near Mount Eliza, 30 miles from Melbourne",Spearfishing,Unprovoked,M,,,"Canadian Bay near Mount Eliza, 30 miles from Melbourne, Victoria, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
1960-04-03,1960,AUSTRALIA,New South Wales,Off Broughton Island near Port Stephens,"Speared a grouper, saw shark but it came for him instead of the fish so he fired spear into shark’s mouth. Then shark took grouper but unable to swallow because of the spear in its mouth.",Unprovoked,M,,,"Off Broughton Island near Port Stephens, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
1960-05-24,1960,BERMUDA,Paget,Elbow Beach /  Coral Beach,Free diving but treading water at surface,Unprovoked,M,25.0,20-29,"Elbow Beach /  Coral Beach, Paget, BERMUDA",,,not_requested,Nominatim/OpenStreetMap
1960-11-01,1960,PAPUA NEW GUINEA,Central Province,Abau Subdistrict,Fishing,Unprovoked,M,,,"Abau Subdistrict, Central Province, PAPUA NEW GUINEA",,,not_requested,Nominatim/OpenStreetMap
1960-02-03,1960,USA,Hawaii,Maui,S2F-1 airplane crashed immediately after carrier take-off,Invalid,,,,"Maui, Hawaii, USA",20.8029568,-156.3106833,geocoded,Nominatim/OpenStreetMap
1960-04-20,1960,SOUTH AFRICA,Eastern Cape Province,Port Alfred,Fishing,Provoked,M,,,"Port Alfred, Eastern Cape Province, SOUTH AFRICA",-33.5981844,26.8914772,geocoded,Nominatim/OpenStreetMap
1960-06-27,1960,NORTH SEA,"Unknown, treated at Wick, SCOTLAND","On board  East German fishing trawler, I Mai",Fishing,Provoked,M,18.0,10-19,"On board  East German fishing trawler, I Mai, Unknown, treated at Wick, SCOTLAND, NORTH SEA",,,not_requested,Nominatim/OpenStreetMap
1960-04-14,1960,BERMUDA,"33N, 68W",Royal Canadian Navy CS2F-1 aircraft ditched in the sea 180 nautical miles WNW of Bermuda at 01h30,Floating on a raft,Invalid,M,21.0,20-29,"Royal Canadian Navy CS2F-1 aircraft ditched in the sea 180 nautical miles WNW of Bermuda at 01h30, 33N, 68W, BERMUDA",,,not_requested,Nominatim/OpenStreetMap
1960-04-01,1960,PHILIPPINES,Luzon Island,Bataan,"Fishing, hooked shark towed boat out to sea, storm swamped boat",Provoked,M,,,"Bataan, Luzon Island, PHILIPPINES",,,not_requested,Nominatim/OpenStreetMap
1960-08-04,1960,USA,Delaware,"Mispillion Light, Delaware Bay","Fishing, Struck by another shark when removing shark from line",Unprovoked,M,46.0,40-49,"Mispillion Light, Delaware Bay, Delaware, USA",,,not_requested,Nominatim/OpenStreetMap
1960-06-27,1960,NEW ZEALAND,Cook Strait,Tory Channel,Shark fishing,Provoked,,,,"Tory Channel, Cook Strait, NEW ZEALAND",,,not_requested,Nominatim/OpenStreetMap
1960-02-07,1960,AUSTRALIA,New South Wales,Wattamolla National Park,Spearfishing,Provoked,M,20.0,20-29,"Wattamolla National Park, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
